qid,split,system_id,status,skip_reason,query_doc_type,canonical_target_device,parsed_hard_devices,parsed_hard_equip_ids,family_devices,raw_cont@1,raw_cont@3,raw_cont@5,raw_cont@10,adj_cont@1,adj_cont@3,adj_cont@5,adj_cont@10,shared@1,shared@3,shared@5,shared@10,ce@1,ce@3,ce@5,ce@10,hit@1,hit@3,hit@5,hit@10,mrr,top_doc_ids,in_corpus_top_docs
A-E-0020,explicit,B4,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_chamber_safety_cover|global_sop_supra_xp_all_pm_cip_chamber|global_sop_supra_xp_all_pm_preventive_maintenance|global_sop_supra_xp_all_ll_pin|global_sop_supra_xp_all_rack_rf_generator|global_sop_supra_xp_all_tm_mfc|global_sop_supra_xp_all_tm_ctc,True
A-E-0020,explicit,P1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global_sop_supra_xp_all_pm_heater_chuck|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_tm_mfc|global_sop_supra_xp_all_efem_controller|global_sop_supra_xp_all_tm_robot|global_sop_supra_xp_all_tm_ctc|global_sop_supra_xp_all_tm_slot_valve,True
A-E-0021,explicit,B0,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_cip_chamber|global_sop_supra_xp_all_pm_prism_source,True
A-E-0021,explicit,B1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_cip_chamber|global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_pm_prism_source|global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_preventive_maintenance|set_up_manual_zedius_xp_supra_xp,True
A-E-0021,explicit,B2,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_cip_chamber|global_sop_supra_xp_all_pm_prism_source,True
A-E-0021,explicit,B3,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.25,global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source|global_sop_supra_xp_all_pm_cip_chamber,True
A-E-0021,explicit,B4,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.25,global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source|global_sop_supra_xp_all_pm_cip_chamber,True
A-E-0021,explicit,P1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global_sop_supra_xp_all_efem_controller|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_tm_device_net_board|global_sop_supra_xp_all_tm_robot|global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_tm_ctc,True
A-E-0022,explicit,B0,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,0.0,0.6666666666666666,0.6,0.3,0.0,0.0,0.2,0.1,0.0,0.6666666666666666,0.4,0.2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,supra_xp_all_trouble_shooting_guide_trace_device_net_abnormal|global_sop_supra_xp_all_tm_device_net_board|global_sop_supra_xp_all_pm_device_net_board|supra_xp_tm_trouble_shooting_guide_trace_tm_robot_abnormal|global_sop_supra_xp_sw_all_sw_installation_setting|supra_xp_all_trouble_shooting_guide_trace_ctc_abnormal,True
A-E-0022,explicit,B1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.6,0.3,0.0,0.3333333333333333,0.2,0.1,1.0,0.6666666666666666,0.4,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_tm_device_net_board|set_up_manual_zedius_xp_supra_xp,True
A-E-0022,explicit,B2,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,0.0,0.6666666666666666,0.6,0.3,0.0,0.0,0.2,0.1,0.0,0.6666666666666666,0.4,0.2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,supra_xp_all_trouble_shooting_guide_trace_device_net_abnormal|global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_tm_device_net_board|supra_xp_tm_trouble_shooting_guide_trace_tm_robot_abnormal|global_sop_supra_xp_sw_all_sw_installation_setting|supra_xp_all_trouble_shooting_guide_trace_ctc_abnormal,True
A-E-0022,explicit,B3,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.6,0.3,0.0,0.3333333333333333,0.2,0.1,1.0,0.6666666666666666,0.4,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_tm_device_net_board|global_sop_supra_xp_sw_all_sw_installation_setting|supra_xp_all_trouble_shooting_guide_trace_device_net_abnormal|supra_xp_tm_trouble_shooting_guide_trace_tm_robot_abnormal|supra_xp_all_trouble_shooting_guide_trace_ctc_abnormal,True
A-E-0022,explicit,B4,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.6,0.3,0.0,0.3333333333333333,0.2,0.1,1.0,0.6666666666666666,0.4,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_tm_device_net_board|global_sop_supra_xp_sw_all_sw_installation_setting,True
A-E-0022,explicit,P1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.6,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_tm_device_net_board|global_sop_precia_all_pm_device_net_board,True
A-E-0023,explicit,B0,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.7,0.0,0.6666666666666666,0.6,0.5,1.0,0.3333333333333333,0.4,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_pm_prism_source|global_sop_supra_xp_all_tm_device_net_board|global_sop_geneva_xp_adj_pm_aio_calibration|global_sop_integer_plus_all_pm_d_net,True
A-E-0023,explicit,B1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,0.6666666666666666,0.4,0.2,0.0,0.3333333333333333,0.2,0.1,1.0,0.3333333333333333,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_pm_prism_source_3100qc,True
A-E-0023,explicit,B2,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.7,0.0,0.6666666666666666,0.6,0.5,1.0,0.3333333333333333,0.4,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source|global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_tm_device_net_board|global_sop_geneva_xp_adj_pm_aio_calibration|global_sop_integer_plus_all_pm_d_net,True
A-E-0023,explicit,B3,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.7,0.0,0.6666666666666666,0.8,0.5,1.0,0.3333333333333333,0.2,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_pm_prism_source|global_sop_geneva_xp_adj_pm_aio_calibration|global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_tm_device_net_board|global_sop_integer_plus_all_pm_d_net,True
A-E-0023,explicit,B4,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.6,0.0,0.6666666666666666,0.8,0.4,1.0,0.3333333333333333,0.2,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_pm_prism_source|global_sop_supra_xp_all_pm_pirani_gauge|global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_tm_device_net_board,True
A-E-0023,explicit,P1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_pm_heater_chuck|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_tm_device_net_board,True
A-E-0024,explicit,B0,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,0.6666666666666666,0.8,0.7,1.0,0.6666666666666666,0.6,0.4,0.0,0.0,0.2,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_dual_epd|supra_xp_pm_trouble_shooting_guide_trace_epd_abnormal|global_sop_supra_xp_all_pm_preventive_maintenance|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_sub_unit_igs_block|global_sop_supra_xp_all_efem_robot_sr8241|global_sop_supra_xp_all_tm_device_net_board|global_sop_supra_xp_all_pm_device_net_board,True
A-E-0024,explicit,B1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,0.3333333333333333,0.2,0.1,1.0,0.3333333333333333,0.2,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_dual_epd,True
A-E-0024,explicit,B2,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,0.6666666666666666,0.8,0.7,1.0,0.6666666666666666,0.6,0.5,0.0,0.0,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_dual_epd|supra_xp_pm_trouble_shooting_guide_trace_epd_abnormal|global_sop_supra_xp_all_pm_preventive_maintenance|global_sop_supra_xp_all_sub_unit_igs_block|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_efem_controller|global_sop_supra_xp_all_efem_pio_sensor_board|global_sop_supra_xp_all_efem_rfid_assy,True
A-E-0024,explicit,B3,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.7,1.0,0.6666666666666666,0.6,0.5,0.0,0.3333333333333333,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_dual_epd|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_pm_preventive_maintenance|global_sop_supra_xp_all_efem_pio_sensor_board|global_sop_supra_xp_all_efem_controller|global_sop_supra_xp_all_sub_unit_igs_block|global_sop_supra_xp_all_efem_rfid_assy|supra_xp_pm_trouble_shooting_guide_trace_epd_abnormal,True
A-E-0024,explicit,B4,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.8,1.0,0.6666666666666666,0.6,0.6,0.0,0.3333333333333333,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_dual_epd|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_pm_preventive_maintenance|global_sop_supra_xp_all_efem_pio_sensor_board|global_sop_supra_xp_all_efem_controller|global_sop_supra_xp_all_sub_unit_igs_block|global_sop_supra_xp_all_efem_rfid_assy|global_sop_supra_xp_all_pm_source_box_board,True
A-E-0024,explicit,P1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global_sop_supra_xp_all_tm_slot_valve|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_efem_controller|global_sop_supra_xp_all_tm_device_net_board|global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_tm_robot|global_sop_supra_xp_all_tm_ctc|global_sop_supra_xp_all_tm_mfc,True
A-E-0025,explicit,B0,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_dual_epd|global_sop_supra_n_series_all_pm_dual_epd|global_sop_integer_plus_all_pm_view_quartz|global_sop_precia_all_pm_gap_sensor|global_sop_supra_n_series_all_pm_epd,True
A-E-0025,explicit,B1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,0.3333333333333333,0.2,0.1,1.0,0.3333333333333333,0.2,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_dual_epd,True
A-E-0025,explicit,B2,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_dual_epd|global_sop_supra_n_series_all_pm_dual_epd|global_sop_integer_plus_all_pm_view_quartz|global_sop_precia_all_pm_gap_sensor|global_sop_supra_n_series_all_pm_epd,True
A-E-0025,explicit,B3,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_dual_epd|global_sop_supra_n_series_all_pm_dual_epd|global_sop_integer_plus_all_pm_view_quartz|global_sop_precia_all_pm_gap_sensor|global_sop_supra_n_series_all_pm_epd,True
A-E-0025,explicit,B4,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,0.6666666666666666,0.6,0.3,0.0,0.3333333333333333,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_dual_epd|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_pm_preventive_maintenance|global_sop_supra_xp_all_sub_unit_igs_block,True
A-E-0025,explicit,P1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_efem_controller|global_sop_supra_xp_all_tm_device_net_board|global_sop_supra_xp_all_tm_slot_valve|global_sop_supra_xp_all_tm_robot|global_sop_supra_xp_all_tm_ctc|global_sop_supra_xp_all_tm_mfc,True
A-E-0026,explicit,B0,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.6,0.3,0.0,0.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_flow_switch|global_sop_supra_xp_all_ll_flow_switch|global_sop_supra_xp_all_efem_pressure_switch|global_sop_supra_xp_all_pm_manometer,True
A-E-0026,explicit,B1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,0.6666666666666666,0.4,0.2,1.0,0.6666666666666666,0.4,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_flow_switch|global_sop_supra_xp_all_ll_flow_switch,True
A-E-0026,explicit,B2,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.6,0.3,0.0,0.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_flow_switch|global_sop_supra_xp_all_ll_flow_switch|global_sop_supra_xp_all_efem_pressure_switch|global_sop_supra_xp_all_pm_manometer,True
A-E-0026,explicit,B3,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,0.6666666666666666,0.6,0.3,0.0,0.3333333333333333,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_flow_switch|global_sop_supra_xp_all_ll_flow_switch|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_efem_pressure_switch,True
A-E-0026,explicit,B4,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,0.6666666666666666,0.6,0.3,0.0,0.3333333333333333,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_flow_switch|global_sop_supra_xp_all_ll_flow_switch|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_efem_pressure_switch,True
A-E-0026,explicit,P1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_pm_heater_chuck|global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_tm_slot_valve|global_sop_supra_xp_all_efem_controller|global_sop_supra_xp_all_tm_ctc|global_sop_supra_xp_all_efem_ffu|global_sop_supra_xp_all_tm_mfc,True
A-E-0027,explicit,B0,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.5,1.0,1.0,0.8,0.4,0.0,0.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_flow_switch|global_sop_supra_xp_all_ll_flow_switch|global_sop_supra_xp_all_efem_pressure_switch|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_tm_pressure_gauge,True
A-E-0027,explicit,B1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,0.6666666666666666,0.4,0.2,1.0,0.6666666666666666,0.4,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_flow_switch|global_sop_supra_xp_all_ll_flow_switch,True
A-E-0027,explicit,B2,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.5,1.0,1.0,0.8,0.4,0.0,0.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_flow_switch|global_sop_supra_xp_all_ll_flow_switch|global_sop_supra_xp_all_efem_pressure_switch|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_ll_pressure_gauge,True
A-E-0027,explicit,B3,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.5,1.0,1.0,0.8,0.4,0.0,0.0,0.2,0.1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,global_sop_supra_xp_all_ll_flow_switch|global_sop_supra_xp_all_pm_flow_switch|global_sop_supra_xp_all_efem_pressure_switch|global_sop_supra_xp_all_ll_pressure_gauge|global_sop_supra_xp_all_pm_manometer,True
A-E-0027,explicit,B4,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.5,1.0,1.0,0.8,0.4,0.0,0.0,0.2,0.1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,global_sop_supra_xp_all_ll_flow_switch|global_sop_supra_xp_all_pm_flow_switch|global_sop_supra_xp_all_efem_pressure_switch|global_sop_supra_xp_all_ll_pressure_gauge|global_sop_supra_xp_all_pm_manometer,True
A-E-0027,explicit,P1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_efem_ffu|global_sop_supra_xp_all_efem_controller|global_sop_supra_xp_all_tm_slot_valve|global_sop_supra_xp_all_tm_ctc|global_sop_supra_xp_all_tm_mfc|global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_tm_robot,True
A-E-0028,explicit,B0,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,0.6666666666666666,0.8,0.7,0.0,0.3333333333333333,0.4,0.2,1.0,0.3333333333333333,0.4,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_heater_chuck|supra_xp_pm_trouble_shooting_guide_trace_chuck_abnormal|global_sop_supra_xp_all_pm_flow_switch|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_ll_flow_switch|global_sop_supra_xp_all_efem_ffu|global_sop_supra_xp_all_efem_controller|global_sop_supra_xp_all_pm_device_net_board,True
A-E-0028,explicit,B1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,0.6666666666666666,0.4,0.2,0.0,0.3333333333333333,0.2,0.1,1.0,0.3333333333333333,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_heater_chuck|global_sop_geneva_xp_rep_pm_heater_chuck_without_jig,True
A-E-0028,explicit,B2,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,0.6666666666666666,0.6,0.5,0.0,0.3333333333333333,0.2,0.2,1.0,0.3333333333333333,0.4,0.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_heater_chuck|supra_xp_pm_trouble_shooting_guide_trace_chuck_abnormal|global_sop_supra_xp_all_pm_flow_switch|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_pm_temp_controller|global_sop_supra_xp_all_pm_process_kit|global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_ll_flow_switch,True
A-E-0028,explicit,B3,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,0.6666666666666666,0.8,0.5,0.0,0.0,0.2,0.2,1.0,0.6666666666666666,0.6,0.3,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_heater_chuck|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_pm_temp_controller|global_sop_supra_xp_all_pm_flow_switch|global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_pm_process_kit|global_sop_supra_xp_all_ll_flow_switch|supra_xp_pm_trouble_shooting_guide_trace_chuck_abnormal,True
A-E-0028,explicit,B4,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.8,0.0,0.3333333333333333,0.2,0.3,1.0,0.6666666666666666,0.8,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_heater_chuck|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_pm_flow_switch|global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_efem_controller|global_sop_supra_xp_all_ll_flow_switch|global_sop_supra_xp_all_efem_ffu|global_sop_supra_xp_all_ll_pressure_gauge,True
A-E-0028,explicit,P1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_heater_chuck|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_efem_controller|global_sop_supra_xp_all_tm_slot_valve|global_sop_supra_xp_all_tm_ctc|global_sop_supra_xp_all_tm_mfc|global_sop_supra_xp_all_efem_ffu,True
A-E-0029,explicit,B0,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.7,0.0,0.3333333333333333,0.4,0.2,1.0,0.6666666666666666,0.6,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_heater_chuck|global_sop_supra_xp_all_pm_flow_switch|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_ll_flow_switch|global_sop_supra_xp_all_efem_ffu|global_sop_supra_xp_all_efem_controller|global_sop_supra_xp_all_pm_device_net_board,True
A-E-0029,explicit,B1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,0.3333333333333333,0.2,0.1,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.2,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_heater_chuck|global_sop_supra_xp_all_pm_process_kit,True
